               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.046767,            0.028751,            0.032517,             0.79083,             0.31117,             0.27025,             0.10299,            0.039783,             0.01751,            0.031266,           0.0098812,           0.0098812,           0.0098812
                  14,            0.045969,            0.029385,            0.030742,             0.64772,             0.41959,             0.29443,             0.13869,            0.034679,            0.018487,            0.034256,           0.0098713,           0.0098713,           0.0098713
                  15,            0.044292,            0.028242,            0.029339,             0.78173,             0.28319,              0.2698,             0.12016,            0.036605,            0.020285,            0.031902,           0.0098614,           0.0098614,           0.0098614
                  16,            0.042218,            0.027807,            0.029226,             0.62782,             0.36674,              0.2425,            0.085963,            0.048146,            0.017966,            0.031624,           0.0098515,           0.0098515,           0.0098515
                  17,            0.042705,            0.026064,            0.027933,             0.82159,             0.29505,             0.33701,              0.1621,            0.037553,            0.017875,            0.031286,           0.0098416,           0.0098416,           0.0098416
                  18,            0.041088,            0.026392,            0.027214,             0.79465,             0.31016,             0.29588,             0.12999,            0.038646,            0.019025,            0.031546,           0.0098317,           0.0098317,           0.0098317
                  19,            0.040137,            0.025512,            0.027154,             0.83162,             0.31877,             0.37889,             0.19304,            0.034378,            0.016435,             0.02757,           0.0098218,           0.0098218,           0.0098218
                  20,            0.039701,            0.026557,            0.025722,             0.84259,              0.3486,             0.42678,             0.22027,            0.031389,            0.017271,            0.025845,           0.0098119,           0.0098119,           0.0098119
                  21,            0.039355,             0.02606,               0.025,             0.85882,             0.36156,             0.45389,             0.22588,            0.033465,            0.016728,            0.024582,            0.009802,            0.009802,            0.009802
                  22,            0.040032,            0.025554,            0.023565,             0.77421,             0.44393,             0.42664,             0.20448,            0.034674,            0.015562,            0.025077,           0.0097921,           0.0097921,           0.0097921
                  23,            0.038688,            0.024523,            0.023764,             0.75296,             0.43736,             0.47123,             0.25651,            0.030065,            0.016098,            0.022545,           0.0097822,           0.0097822,           0.0097822
                  24,            0.038595,            0.025024,            0.021316,             0.76631,             0.36803,             0.38365,             0.16306,            0.039058,            0.017491,            0.026748,           0.0097723,           0.0097723,           0.0097723
                  25,            0.037227,            0.024186,            0.021969,             0.74892,             0.44899,              0.4744,               0.263,            0.030868,            0.015563,            0.024975,           0.0097624,           0.0097624,           0.0097624
                  26,            0.037792,            0.024133,             0.02136,             0.78336,               0.448,              0.4963,             0.25142,            0.032601,            0.015442,            0.022037,           0.0097525,           0.0097525,           0.0097525
                  27,            0.037297,            0.023264,            0.020851,             0.80381,             0.41445,             0.45636,             0.24423,            0.031274,            0.016156,            0.024977,           0.0097426,           0.0097426,           0.0097426
                  28,            0.037741,            0.023982,            0.020706,             0.77968,             0.44653,             0.46432,             0.22936,             0.03191,             0.01591,            0.020573,           0.0097327,           0.0097327,           0.0097327
                  29,            0.035805,            0.023141,             0.02018,             0.80365,             0.48278,             0.52047,             0.29627,            0.030261,            0.014515,             0.02045,           0.0097228,           0.0097228,           0.0097228
                  30,            0.036157,             0.02306,            0.018626,              0.7567,             0.38692,             0.39676,             0.18156,            0.036322,            0.018701,            0.022024,           0.0097129,           0.0097129,           0.0097129
                  31,            0.034351,            0.023309,            0.017873,             0.63641,             0.27009,             0.26037,             0.11668,            0.043089,            0.025559,              0.0405,            0.009703,            0.009703,            0.009703
                  32,            0.035345,            0.021973,            0.018766,             0.70654,             0.52126,              0.5318,             0.25366,            0.032405,            0.014884,            0.020252,           0.0096931,           0.0096931,           0.0096931
                  33,            0.035504,            0.022232,            0.018549,             0.87243,             0.44944,             0.56032,             0.28787,            0.032223,            0.014232,            0.019106,           0.0096832,           0.0096832,           0.0096832
                  34,            0.034556,            0.022576,            0.017218,               0.697,             0.53686,             0.51644,             0.30251,            0.028115,            0.014389,            0.019596,           0.0096733,           0.0096733,           0.0096733
                  35,            0.034537,             0.02284,            0.016724,             0.70403,             0.50036,             0.50263,             0.27093,            0.031976,            0.016367,            0.022669,           0.0096634,           0.0096634,           0.0096634
                  36,            0.033211,            0.021361,            0.016149,             0.71674,             0.51095,             0.53849,             0.27963,             0.03021,            0.015086,            0.017965,           0.0096535,           0.0096535,           0.0096535
                  37,            0.033445,            0.021635,            0.016516,             0.60758,             0.39304,             0.37886,             0.21775,            0.031788,            0.015281,            0.043444,           0.0096436,           0.0096436,           0.0096436
                  38,            0.034343,            0.021171,            0.015172,             0.78385,             0.54556,             0.62667,             0.30588,            0.031441,            0.014355,            0.016017,           0.0096337,           0.0096337,           0.0096337
                  39,            0.032504,            0.021623,            0.015256,             0.75506,             0.55984,             0.59247,             0.36108,            0.025564,             0.01336,            0.018725,           0.0096238,           0.0096238,           0.0096238
                  40,            0.032754,            0.021352,            0.014967,             0.81026,             0.58377,             0.60664,             0.39185,             0.02544,            0.012882,            0.014184,           0.0096139,           0.0096139,           0.0096139
                  41,            0.032247,            0.020923,            0.015716,             0.77944,             0.49457,             0.68768,             0.37458,            0.026911,             0.01518,            0.020616,            0.009604,            0.009604,            0.009604
                  42,            0.031724,            0.020668,            0.014731,             0.77834,             0.51871,             0.58544,             0.36078,            0.025982,            0.013474,            0.020786,           0.0095941,           0.0095941,           0.0095941
                  43,            0.032652,             0.01983,            0.013675,             0.84986,             0.56443,             0.67903,             0.39368,            0.026745,            0.012841,             0.01353,           0.0095842,           0.0095842,           0.0095842
                  44,            0.032312,            0.021089,            0.013372,             0.83518,             0.58823,             0.66425,             0.40471,            0.025123,             0.01261,            0.015511,           0.0095743,           0.0095743,           0.0095743
                  45,            0.031905,            0.019348,            0.013762,             0.59094,             0.42138,             0.38383,             0.16385,            0.044447,            0.022384,            0.036283,           0.0095644,           0.0095644,           0.0095644
                  46,            0.031153,            0.020827,            0.013528,             0.74664,             0.46657,             0.53938,             0.29107,            0.030864,            0.015523,            0.018592,           0.0095545,           0.0095545,           0.0095545
                  47,            0.031877,            0.020839,            0.013761,             0.75817,             0.51935,               0.592,             0.36932,            0.026124,            0.013939,            0.019832,           0.0095446,           0.0095446,           0.0095446
                  48,            0.030557,            0.020321,            0.012288,             0.81244,             0.55286,             0.62209,             0.37105,            0.028064,            0.013563,            0.016814,           0.0095347,           0.0095347,           0.0095347
                  49,            0.030359,            0.019953,            0.012614,             0.83963,             0.50056,             0.64557,              0.3991,            0.026861,            0.013237,            0.023751,           0.0095248,           0.0095248,           0.0095248
                  50,            0.031054,            0.020409,            0.012932,             0.83378,             0.51352,             0.68089,             0.43408,            0.024099,            0.013723,            0.014506,           0.0095149,           0.0095149,           0.0095149
                  51,            0.030848,            0.020553,            0.012561,             0.81036,             0.58589,             0.68622,             0.39717,            0.029051,            0.013072,            0.014421,            0.009505,            0.009505,            0.009505
                  52,            0.029488,            0.019192,             0.01301,             0.80291,             0.59539,             0.68082,             0.41717,            0.025119,             0.01291,             0.01651,           0.0094951,           0.0094951,           0.0094951
                  53,            0.029309,            0.019442,            0.013166,             0.84345,             0.56912,             0.67141,             0.42729,            0.024652,            0.013058,            0.014231,           0.0094852,           0.0094852,           0.0094852
                  54,            0.030663,            0.018941,            0.011662,             0.85099,             0.57778,               0.655,             0.40239,             0.02511,            0.012996,            0.013106,           0.0094753,           0.0094753,           0.0094753
                  55,            0.029577,             0.01998,            0.012276,             0.83229,             0.60017,             0.67825,             0.43473,            0.024588,            0.012486,            0.013825,           0.0094654,           0.0094654,           0.0094654
                  56,            0.028995,            0.019129,            0.011137,              0.8249,             0.59858,             0.69454,             0.45901,            0.023046,            0.012206,            0.013907,           0.0094555,           0.0094555,           0.0094555
                  57,            0.028902,            0.018973,            0.011766,             0.86787,             0.53798,              0.6911,             0.46424,            0.024549,            0.012382,            0.016245,           0.0094456,           0.0094456,           0.0094456
                  58,            0.027974,            0.019046,            0.011199,             0.81799,             0.57047,             0.67369,             0.42464,            0.025542,            0.013864,            0.013242,           0.0094357,           0.0094357,           0.0094357
                  59,            0.029596,            0.019133,            0.011842,             0.87075,             0.56616,             0.68867,             0.43733,            0.024869,            0.012306,            0.013697,           0.0094258,           0.0094258,           0.0094258
                  60,            0.027436,            0.018328,            0.010589,             0.84275,             0.59899,             0.71123,             0.47076,            0.023832,             0.01336,            0.012359,           0.0094159,           0.0094159,           0.0094159
                  61,            0.027762,            0.019283,            0.010557,             0.87516,              0.5897,             0.72245,             0.47725,            0.023242,            0.011943,            0.012133,            0.009406,            0.009406,            0.009406
                  62,            0.029466,            0.019416,            0.010429,             0.84491,             0.53717,             0.62668,             0.40223,            0.024287,            0.013657,            0.016219,           0.0093961,           0.0093961,           0.0093961
                  63,            0.028309,            0.019054,           0.0096115,              0.8636,             0.60572,             0.70512,             0.47673,            0.022415,            0.011701,            0.012147,           0.0093862,           0.0093862,           0.0093862
                  64,            0.028637,            0.018794,            0.010343,             0.86322,              0.5561,             0.71582,             0.47884,            0.022732,            0.012305,            0.014703,           0.0093763,           0.0093763,           0.0093763
                  65,            0.027848,            0.018458,           0.0096838,             0.54363,            0.045809,            0.046012,            0.012308,            0.079278,            0.037304,            0.068143,           0.0093664,           0.0093664,           0.0093664
                  66,            0.027842,            0.018495,           0.0098026,             0.86966,             0.57323,              0.6905,             0.46621,            0.023308,            0.012234,            0.013885,           0.0093565,           0.0093565,           0.0093565
                  67,            0.027244,            0.018116,           0.0095407,             0.86374,             0.53829,             0.66256,             0.43292,            0.023045,            0.012568,            0.017373,           0.0093466,           0.0093466,           0.0093466
                  68,            0.027055,            0.018662,           0.0093439,             0.85197,             0.56898,             0.70038,             0.46069,            0.022808,            0.012734,            0.013925,           0.0093367,           0.0093367,           0.0093367
                  69,            0.029184,            0.018832,            0.009385,             0.76545,             0.62759,             0.68922,             0.44237,            0.024407,            0.012602,             0.01672,           0.0093268,           0.0093268,           0.0093268
                  70,            0.026097,            0.017688,            0.009938,              0.7319,             0.72477,             0.71426,             0.48206,            0.022248,            0.011995,            0.013575,           0.0093169,           0.0093169,           0.0093169
                  71,            0.027098,            0.018158,           0.0094873,             0.85053,             0.61143,             0.70124,              0.4678,            0.022669,            0.012273,            0.012306,            0.009307,            0.009307,            0.009307
                  72,            0.026667,            0.017333,           0.0086848,             0.74631,             0.73839,             0.71843,             0.48873,            0.021714,            0.011902,            0.013457,           0.0092971,           0.0092971,           0.0092971
                  73,            0.025676,            0.017884,           0.0081644,             0.76154,             0.72064,             0.75295,             0.50907,            0.022921,            0.011613,            0.011739,           0.0092872,           0.0092872,           0.0092872
                  74,            0.026743,            0.017402,             0.00889,             0.74812,             0.70903,             0.74965,             0.51864,            0.021408,            0.011566,            0.011248,           0.0092773,           0.0092773,           0.0092773
                  75,            0.026822,            0.017286,            0.009778,             0.72732,             0.74228,             0.72058,             0.47918,            0.022734,             0.01171,             0.01331,           0.0092674,           0.0092674,           0.0092674
                  76,            0.026347,            0.018005,            0.008877,             0.79441,             0.74768,             0.74499,             0.49983,            0.022627,            0.011617,            0.011812,           0.0092575,           0.0092575,           0.0092575
                  77,            0.026766,            0.017844,           0.0085854,             0.76889,              0.7576,             0.75035,             0.51714,            0.020101,            0.011061,             0.01146,           0.0092476,           0.0092476,           0.0092476
                  78,            0.025935,            0.018301,           0.0087043,             0.78636,             0.69593,             0.73256,              0.5135,            0.021025,            0.011393,            0.013743,           0.0092377,           0.0092377,           0.0092377
                  79,            0.025574,            0.017276,            0.008196,             0.78811,             0.71486,             0.74076,             0.51812,            0.020625,            0.011123,            0.011433,           0.0092278,           0.0092278,           0.0092278
                  80,            0.026099,             0.01666,           0.0081712,             0.78233,             0.74423,             0.74605,             0.51094,            0.020888,            0.011286,            0.012169,           0.0092179,           0.0092179,           0.0092179
                  81,            0.025116,             0.01715,           0.0082289,             0.76582,             0.71085,             0.73849,             0.49452,            0.022102,            0.012284,            0.014534,            0.009208,            0.009208,            0.009208
                  82,            0.025169,            0.016975,            0.008252,             0.79484,             0.71905,               0.734,             0.52644,            0.021133,            0.011087,            0.010413,           0.0091981,           0.0091981,           0.0091981
                  83,             0.02547,            0.017117,            0.008538,             0.80648,             0.71329,             0.74411,             0.52258,            0.019381,             0.01096,             0.01106,           0.0091882,           0.0091882,           0.0091882
                  84,            0.024957,            0.017191,           0.0075156,             0.80628,             0.72332,             0.72666,             0.50033,            0.020614,            0.011479,            0.013001,           0.0091783,           0.0091783,           0.0091783
                  85,            0.025199,            0.017109,            0.008678,             0.85761,             0.74146,             0.74217,               0.519,             0.02109,            0.011324,           0.0098622,           0.0091684,           0.0091684,           0.0091684
                  86,            0.024939,             0.01715,           0.0087573,             0.82669,             0.68167,             0.71148,              0.4928,            0.021213,            0.011769,             0.01213,           0.0091585,           0.0091585,           0.0091585
                  87,            0.024767,            0.016805,           0.0076416,             0.83376,             0.75532,              0.7528,             0.51182,            0.020952,             0.01115,            0.011993,           0.0091486,           0.0091486,           0.0091486
                  88,            0.024767,            0.017001,           0.0074045,             0.85491,             0.68076,             0.72062,             0.49147,            0.021863,            0.011742,            0.012343,           0.0091387,           0.0091387,           0.0091387
                  89,            0.024897,             0.01616,            0.008673,             0.86151,             0.68892,             0.73143,             0.51616,            0.021109,            0.011518,              0.0125,           0.0091288,           0.0091288,           0.0091288
                  90,            0.025354,            0.016269,           0.0084633,             0.75875,             0.66304,             0.69131,             0.45196,            0.024915,            0.013869,             0.01571,           0.0091189,           0.0091189,           0.0091189
                  91,             0.02419,            0.016896,            0.007573,             0.84607,             0.73729,             0.76336,             0.54732,            0.020406,            0.010864,            0.011513,            0.009109,            0.009109,            0.009109
                  92,            0.023651,             0.01691,           0.0075228,             0.90298,             0.71118,             0.75929,             0.54692,            0.020631,            0.011003,            0.011244,           0.0090991,           0.0090991,           0.0090991
                  93,            0.024994,            0.016718,           0.0078726,             0.80786,             0.71634,             0.74107,             0.52945,            0.020783,            0.011551,            0.012952,           0.0090892,           0.0090892,           0.0090892
                  94,            0.025213,            0.017034,           0.0072378,              0.8623,             0.72521,             0.75841,             0.52321,            0.020856,            0.011342,            0.010063,           0.0090793,           0.0090793,           0.0090793
                  95,            0.024317,            0.016923,           0.0067171,             0.89083,             0.68342,             0.73699,             0.54061,            0.019226,             0.01095,            0.011372,           0.0090694,           0.0090694,           0.0090694
                  96,            0.023836,            0.016111,           0.0077548,             0.73875,             0.46493,             0.55097,             0.34673,            0.026569,            0.016535,            0.029532,           0.0090595,           0.0090595,           0.0090595
                  97,            0.023963,            0.016245,           0.0076334,             0.80777,             0.68114,             0.70786,             0.48229,            0.021815,             0.01199,            0.014512,           0.0090496,           0.0090496,           0.0090496
                  98,            0.025028,            0.016635,           0.0076083,             0.87934,             0.73702,              0.7599,             0.52711,            0.020544,            0.011156,            0.010751,           0.0090397,           0.0090397,           0.0090397
                  99,             0.02368,            0.016695,           0.0074066,             0.83334,             0.72652,             0.73559,             0.52069,            0.020738,            0.011251,            0.011342,           0.0090298,           0.0090298,           0.0090298
                 100,            0.023608,            0.016667,           0.0073835,             0.88731,             0.67648,             0.73349,             0.53336,            0.019037,            0.010616,            0.011244,           0.0090199,           0.0090199,           0.0090199
                 101,             0.02403,            0.015416,           0.0074331,             0.87883,             0.69606,              0.7277,             0.53141,            0.018934,            0.010615,            0.012773,             0.00901,             0.00901,             0.00901
                 102,            0.023134,            0.016199,           0.0063438,             0.85861,             0.74135,             0.74186,              0.5391,            0.019581,             0.01098,            0.010456,           0.0090001,           0.0090001,           0.0090001
                 103,            0.023918,            0.016359,           0.0069659,              0.9003,             0.70068,             0.74199,             0.54058,            0.019166,            0.010814,            0.010693,           0.0089902,           0.0089902,           0.0089902
                 104,            0.023826,            0.016264,           0.0075387,              0.9133,             0.68343,             0.73753,             0.52364,            0.019468,            0.010997,            0.011568,           0.0089803,           0.0089803,           0.0089803
                 105,            0.022768,            0.015973,             0.00747,             0.89531,             0.70148,             0.74332,             0.53968,            0.019597,             0.01086,            0.011648,           0.0089704,           0.0089704,           0.0089704
                 106,            0.022665,            0.016189,           0.0070202,             0.87658,             0.70029,             0.75072,             0.54326,            0.019425,            0.010912,            0.011491,           0.0089605,           0.0089605,           0.0089605
                 107,            0.023452,            0.015903,           0.0069533,             0.86294,             0.70851,             0.74676,             0.52279,            0.019901,            0.011013,            0.013189,           0.0089506,           0.0089506,           0.0089506
                 108,             0.02296,            0.015775,           0.0064384,             0.86672,             0.70688,             0.73934,             0.52147,             0.02056,            0.011174,            0.012739,           0.0089407,           0.0089407,           0.0089407
                 109,            0.022669,            0.015178,           0.0071058,             0.88884,             0.73065,             0.76101,             0.54308,            0.019393,            0.010758,            0.011314,           0.0089308,           0.0089308,           0.0089308
                 110,             0.02316,            0.015971,           0.0073855,             0.84111,             0.68722,             0.72884,              0.5103,            0.020505,            0.011249,            0.013412,           0.0089209,           0.0089209,           0.0089209
                 111,            0.022405,            0.016142,           0.0065224,             0.89017,             0.73117,             0.76016,             0.55202,            0.018753,            0.010558,            0.010348,            0.008911,            0.008911,            0.008911
                 112,            0.022705,            0.015339,           0.0064885,             0.82323,             0.71745,             0.73942,             0.53006,            0.019759,            0.011033,            0.012481,           0.0089011,           0.0089011,           0.0089011
                 113,            0.022205,            0.015696,           0.0059503,             0.84888,             0.69158,             0.74465,             0.52274,            0.020751,            0.011461,            0.014346,           0.0088912,           0.0088912,           0.0088912
                 114,            0.023455,            0.015705,           0.0069865,             0.90755,             0.69896,              0.7445,             0.52785,            0.020134,            0.010602,             0.01326,           0.0088813,           0.0088813,           0.0088813
                 115,            0.022414,            0.015512,           0.0069736,             0.86405,             0.72942,              0.7562,             0.55182,             0.01895,            0.010534,            0.010841,           0.0088714,           0.0088714,           0.0088714
                 116,            0.023141,            0.015473,           0.0064689,             0.86569,             0.70755,             0.73319,             0.51443,            0.019475,            0.011457,            0.013337,           0.0088615,           0.0088615,           0.0088615
                 117,            0.022005,            0.016359,           0.0054692,             0.87963,             0.72891,             0.75622,             0.54869,            0.018144,            0.010486,            0.011139,           0.0088516,           0.0088516,           0.0088516
                 118,            0.021198,            0.015021,           0.0062174,             0.88682,             0.70503,              0.7446,             0.52659,            0.019682,            0.010739,            0.012136,           0.0088417,           0.0088417,           0.0088417
                 119,            0.022644,            0.015562,           0.0069984,             0.87508,             0.72195,             0.75947,             0.55032,            0.018767,            0.010499,            0.010466,           0.0088318,           0.0088318,           0.0088318
                 120,             0.02213,            0.016201,           0.0065436,             0.86931,             0.67055,             0.72733,             0.50656,            0.021434,            0.012117,            0.012905,           0.0088219,           0.0088219,           0.0088219
                 121,            0.021825,            0.015418,           0.0068487,             0.80486,             0.67246,             0.70234,             0.49674,            0.020879,            0.011942,            0.015329,            0.008812,            0.008812,            0.008812
                 122,            0.022234,            0.015839,           0.0062927,             0.89592,             0.71179,             0.75615,             0.54888,            0.018598,            0.010358,            0.010657,           0.0088021,           0.0088021,           0.0088021
                 123,            0.022361,            0.014774,           0.0059452,              0.8641,             0.73587,             0.75791,             0.54194,            0.019856,            0.010744,            0.011613,           0.0087922,           0.0087922,           0.0087922
                 124,            0.022012,            0.015888,            0.005391,             0.87644,             0.71268,             0.75809,             0.55787,            0.018882,            0.010711,            0.012388,           0.0087823,           0.0087823,           0.0087823
                 125,            0.022714,            0.015724,           0.0059605,             0.90913,             0.73773,             0.77229,             0.57182,            0.017893,             0.01024,           0.0098682,           0.0087724,           0.0087724,           0.0087724
                 126,            0.021513,            0.014863,           0.0054965,              0.9099,             0.71281,             0.76624,             0.56051,            0.017789,            0.010254,            0.011435,           0.0087625,           0.0087625,           0.0087625
                 127,            0.022258,            0.014813,           0.0051284,             0.92274,             0.69256,             0.75367,             0.54146,            0.018671,            0.010456,             0.01157,           0.0087526,           0.0087526,           0.0087526
                 128,            0.022203,            0.014864,           0.0058118,             0.88549,             0.75327,             0.76191,             0.54715,            0.019183,            0.010414,           0.0096102,           0.0087427,           0.0087427,           0.0087427
                 129,            0.021302,            0.015064,           0.0052989,             0.91577,             0.73181,             0.77672,             0.57333,            0.018386,             0.01022,           0.0099998,           0.0087328,           0.0087328,           0.0087328
                 130,            0.023429,            0.015113,           0.0061309,             0.84746,             0.73168,             0.75247,             0.54975,            0.018855,            0.010607,            0.012772,           0.0087229,           0.0087229,           0.0087229
                 131,            0.020992,             0.01541,           0.0056359,             0.88779,             0.75017,             0.77136,             0.57349,            0.018385,            0.010082,            0.010978,            0.008713,            0.008713,            0.008713
                 132,            0.021443,            0.015538,            0.005319,             0.89309,             0.69861,             0.76293,             0.56781,            0.017903,            0.010364,            0.010723,           0.0087031,           0.0087031,           0.0087031
                 133,            0.021927,            0.015776,           0.0048001,              0.8982,             0.72197,             0.76729,              0.5636,            0.018365,            0.010153,            0.011352,           0.0086932,           0.0086932,           0.0086932
                 134,            0.021881,            0.015388,           0.0055785,             0.85326,             0.73259,             0.74905,              0.5347,            0.019367,            0.010905,            0.012496,           0.0086833,           0.0086833,           0.0086833
                 135,            0.022048,            0.015137,           0.0056602,             0.87288,              0.7386,             0.76699,             0.57131,            0.018427,            0.010145,             0.01177,           0.0086734,           0.0086734,           0.0086734
                 136,            0.020247,            0.015039,           0.0057626,             0.91147,             0.71112,             0.76998,             0.56136,            0.018291,            0.010435,            0.012062,           0.0086635,           0.0086635,           0.0086635
                 137,            0.020454,            0.014664,           0.0058958,             0.89319,             0.70183,             0.74905,             0.54572,             0.01951,            0.011263,            0.011687,           0.0086536,           0.0086536,           0.0086536
                 138,            0.021065,            0.014616,           0.0062216,             0.91632,             0.71131,             0.76079,             0.56714,            0.018214,            0.010135,            0.010634,           0.0086437,           0.0086437,           0.0086437
                 139,            0.021042,            0.014551,           0.0059036,              0.8606,             0.70759,             0.74171,             0.53193,            0.019664,            0.011127,            0.013682,           0.0086338,           0.0086338,           0.0086338
                 140,            0.021921,            0.015231,            0.005587,             0.88086,              0.7131,             0.75264,             0.54942,            0.018023,           0.0099557,            0.014633,           0.0086239,           0.0086239,           0.0086239
                 141,            0.022115,            0.014499,           0.0053097,             0.89714,             0.71303,             0.76273,             0.56351,            0.018335,            0.010316,            0.012623,            0.008614,            0.008614,            0.008614
                 142,            0.020364,            0.014453,            0.005604,             0.87889,             0.72255,             0.76227,               0.569,            0.018647,            0.011543,            0.009787,           0.0086041,           0.0086041,           0.0086041
                 143,            0.021129,            0.014679,           0.0054384,             0.86413,             0.75977,             0.76824,              0.5698,             0.01811,            0.010324,            0.011439,           0.0085942,           0.0085942,           0.0085942
                 144,             0.02119,            0.014917,           0.0055267,             0.90094,             0.73259,             0.77107,              0.5697,            0.017849,            0.010083,           0.0099856,           0.0085843,           0.0085843,           0.0085843
                 145,            0.020734,            0.014498,           0.0044468,             0.87826,             0.71931,             0.76099,             0.54549,            0.019399,            0.010853,            0.011361,           0.0085744,           0.0085744,           0.0085744
                 146,            0.021078,            0.014553,           0.0050398,             0.90681,              0.7178,             0.75924,              0.5787,            0.016965,           0.0099514,            0.010937,           0.0085645,           0.0085645,           0.0085645
                 147,            0.019639,            0.014262,           0.0046447,             0.89346,             0.72294,             0.76575,             0.56917,            0.018445,            0.010624,            0.010408,           0.0085546,           0.0085546,           0.0085546
                 148,            0.019951,            0.014613,            0.005198,             0.89555,             0.74374,             0.78025,             0.57946,            0.017832,           0.0099973,            0.010684,           0.0085447,           0.0085447,           0.0085447
                 149,            0.020801,            0.014957,           0.0046836,              0.8837,              0.7238,             0.76332,             0.57435,            0.017493,            0.010079,            0.013627,           0.0085348,           0.0085348,           0.0085348
                 150,            0.021401,            0.014944,           0.0047553,             0.89482,             0.74262,             0.76729,             0.57433,            0.018394,            0.010358,            0.011018,           0.0085249,           0.0085249,           0.0085249
                 151,            0.019567,            0.013669,           0.0046007,             0.87449,              0.7649,             0.77829,             0.58901,              0.0179,            0.010098,            0.010438,            0.008515,            0.008515,            0.008515
                 152,            0.020893,            0.014627,           0.0051413,              0.8858,             0.72822,             0.75778,             0.56467,            0.018046,            0.010197,            0.011871,           0.0085051,           0.0085051,           0.0085051
                 153,            0.019738,             0.01456,           0.0050707,             0.88072,             0.74032,             0.76922,             0.57687,            0.017553,           0.0099958,           0.0093649,           0.0084952,           0.0084952,           0.0084952
                 154,            0.020859,            0.014799,           0.0043304,             0.87071,             0.72933,              0.7649,             0.57284,             0.01753,           0.0098261,            0.011751,           0.0084853,           0.0084853,           0.0084853
                 155,            0.021276,            0.014383,           0.0047986,               0.892,             0.71769,              0.7648,             0.55844,            0.018735,            0.010594,            0.011772,           0.0084754,           0.0084754,           0.0084754
                 156,            0.020369,            0.014647,           0.0048609,              0.8707,             0.74421,             0.76292,              0.5795,            0.016992,            0.010098,            0.010332,           0.0084655,           0.0084655,           0.0084655
                 157,            0.019377,            0.014289,            0.004419,              0.8524,             0.67918,             0.74662,             0.54547,            0.019159,            0.011034,             0.01458,           0.0084556,           0.0084556,           0.0084556
                 158,            0.019418,            0.014297,           0.0045953,              0.8808,             0.68062,             0.74764,              0.5596,            0.017639,            0.010214,            0.013167,           0.0084457,           0.0084457,           0.0084457
                 159,            0.019982,            0.013997,           0.0049442,             0.82676,             0.64259,             0.69709,             0.49424,            0.020598,            0.011633,            0.020026,           0.0084358,           0.0084358,           0.0084358
                 160,            0.020282,            0.014126,           0.0048368,             0.89615,             0.71808,             0.76098,              0.5675,            0.017343,           0.0099796,            0.012242,           0.0084259,           0.0084259,           0.0084259
